image_name,object,x_cen,y_cen,w,h
\agri_0_7675.jpeg,1,0.517578,0.462891,0.164062,0.148438
\agri_0_7675.jpeg,1,0.162109,0.137695,0.1875,0.205078
\agri_0_7681.jpeg,0,0.564453,0.499023,0.5,0.333984
\agri_0_7705.jpeg,1,0.452148,0.584961,0.900391,0.576172
\agri_0_7705.jpeg,1,0.849609,0.180664,0.300781,0.201172
\agri_0_7707.jpeg,0,0.47168,0.494141,0.759766,0.851562
\agri_0_7716.jpeg,0,0.561523,0.431641,0.779297,0.695312
\agri_0_773.jpeg,0,0.438477,0.564453,0.751953,0.871094
\agri_0_7734.jpeg,0,0.483398,0.585938,0.892578,0.621094
\agri_0_7734.jpeg,0,0.841797,0.109375,0.316406,0.214844
\agri_0_7749.jpeg,1,0.479492,0.499023,0.607422,0.494141
\agri_0_7749.jpeg,1,0.261719,0.09668,0.160156,0.158203
\agri_0_7756.jpeg,1,0.467773,0.479492,0.712891,0.775391
\agri_0_7779.jpeg,0,0.648438,0.269531,0.082031,0.074219
\agri_0_7779.jpeg,0,0.731445,0.251953,0.060547,0.066406
\agri_0_7779.jpeg,0,0.703125,0.135742,0.09375,0.060547
\agri_0_7779.jpeg,0,0.313477,0.199219,0.080078,0.050781
\agri_0_7779.jpeg,0,0.137695,0.417969,0.224609,0.304688
\agri_0_7779.jpeg,0,0.071289,0.836914,0.119141,0.224609
\agri_0_7779.jpeg,0,0.323242,0.819336,0.107422,0.208984
\agri_0_7779.jpeg,0,0.485352,0.609375,0.208984,0.125
\agri_0_7779.jpeg,0,0.855469,0.664062,0.148438,0.191406
\agri_0_7779.jpeg,0,0.713867,0.472656,0.068359,0.082031
\agri_0_7779.jpeg,0,0.745117,0.942383,0.107422,0.095703
\agri_0_7788.jpeg,0,0.517578,0.579102,0.964844,0.587891
\agri_0_7788.jpeg,0,0.608398,0.248047,0.783203,0.492188
\agri_0_7795.jpeg,0,0.503906,0.477539,0.640625,0.556641
\agri_0_7796.jpeg,0,0.545898,0.466797,0.908203,0.664062
\agri_0_7796.jpeg,0,0.3125,0.176758,0.621094,0.349609
\agri_0_780.jpeg,1,0.472656,0.499023,0.828125,0.904297
\agri_0_7806.jpeg,1,0.533203,0.548828,0.746094,0.871094
\agri_0_7813.jpeg,1,0.548828,0.473633,0.84375,0.505859
\agri_0_7814.jpeg,1,0.482422,0.496094,0.65625,0.449219
\agri_0_7824.jpeg,1,0.539062,0.50293,0.691406,0.517578
\agri_0_7838.jpeg,0,0.519531,0.206055,0.105469,0.099609
\agri_0_7838.jpeg,0,0.37793,0.255859,0.056641,0.042969
\agri_0_7838.jpeg,0,0.167969,0.216797,0.117188,0.121094
\agri_0_7838.jpeg,0,0.392578,0.045898,0.074219,0.044922
\agri_0_7838.jpeg,0,0.758789,0.075195,0.068359,0.064453
\agri_0_7838.jpeg,0,0.759766,0.367188,0.09375,0.207031
\agri_0_7838.jpeg,0,0.421875,0.512695,0.074219,0.052734
\agri_0_7838.jpeg,0,0.772461,0.592773,0.052734,0.072266
\agri_0_7838.jpeg,0,0.477539,0.714844,0.064453,0.066406
\agri_0_7838.jpeg,0,0.483398,0.828125,0.080078,0.105469
\agri_0_7838.jpeg,0,0.149414,0.767578,0.068359,0.101562
\agri_0_7838.jpeg,0,0.953125,0.086914,0.09375,0.169922
\agri_0_7839.jpeg,1,0.514648,0.542969,0.806641,0.457031
\agri_0_784.jpeg,1,0.498047,0.461914,0.472656,0.607422
\agri_0_7842.jpeg,1,0.257812,0.5625,0.496094,0.269531
\agri_0_7842.jpeg,1,0.375,0.171875,0.496094,0.300781
\agri_0_7842.jpeg,1,0.814453,0.458008,0.214844,0.205078
\agri_0_7842.jpeg,1,0.883789,0.12207,0.232422,0.232422
\agri_0_7844.jpeg,1,0.514648,0.474609,0.677734,0.53125
\agri_0_7844.jpeg,1,0.885742,0.764648,0.228516,0.287109
\agri_0_7856.jpeg,1,0.53418,0.500977,0.693359,0.501953
\agri_0_7865.jpeg,1,0.510742,0.613281,0.669922,0.683594
\agri_0_7866.jpeg,0,0.53418,0.488281,0.900391,0.882812
\agri_0_7868.jpeg,1,0.635742,0.731445,0.728516,0.517578
\agri_0_7869.jpeg,1,0.589844,0.294922,0.820312,0.585938
\agri_0_787.jpeg,0,0.512695,0.476562,0.830078,0.941406
\agri_0_7877.jpeg,1,0.563477,0.612305,0.556641,0.392578
\agri_0_7878.jpeg,0,0.498047,0.500977,0.929688,0.888672
\agri_0_7888.jpeg,0,0.523438,0.510742,0.945312,0.861328
\agri_0_789.jpeg,0,0.493164,0.485352,0.982422,0.966797
\agri_0_7901.jpeg,1,0.527344,0.55957,0.667969,0.462891
\agri_0_7925.jpeg,0,0.512695,0.541016,0.818359,0.691406
\agri_0_7939.jpeg,1,0.404297,0.674805,0.761719,0.599609
\agri_0_7942.jpeg,1,0.551758,0.483398,0.193359,0.291016
\agri_0_7942.jpeg,1,0.146484,0.65918,0.277344,0.361328
\agri_0_7943.jpeg,0,0.483398,0.503906,0.841797,0.992188
\agri_0_7958.jpeg,1,0.459961,0.549805,0.798828,0.728516
\agri_0_7958.jpeg,1,0.662109,0.12793,0.675781,0.236328
\agri_0_7959.jpeg,0,0.510742,0.489258,0.958984,0.888672
\agri_0_7963.jpeg,0,0.733398,0.505859,0.533203,0.578125
\agri_0_7963.jpeg,0,0.242188,0.451172,0.445312,0.554688
\agri_0_7977.jpeg,1,0.629883,0.516602,0.533203,0.568359
\agri_0_7985.jpeg,0,0.572266,0.486328,0.679688,0.648438
\agri_0_7989.jpeg,0,0.763672,0.325195,0.421875,0.556641
\agri_0_7997.jpeg,0,0.463867,0.609375,0.869141,0.78125
\agri_0_8007.jpeg,0,0.536133,0.539062,0.912109,0.914062
\agri_0_8008.jpeg,1,0.530273,0.413086,0.685547,0.685547
\agri_0_8023.jpeg,1,0.522461,0.454102,0.576172,0.634766
\agri_0_8029.jpeg,0,0.608398,0.626953,0.783203,0.644531
\agri_0_8029.jpeg,0,0.353516,0.240234,0.6875,0.472656
\agri_0_8034.jpeg,0,0.491211,0.523438,0.919922,0.597656
\agri_0_8034.jpeg,0,0.645508,0.152344,0.607422,0.296875
\agri_0_8044.jpeg,0,0.567383,0.313477,0.126953,0.142578
\agri_0_8044.jpeg,0,0.44043,0.441406,0.095703,0.082031
\agri_0_8044.jpeg,0,0.324219,0.279297,0.089844,0.109375
\agri_0_8044.jpeg,0,0.239258,0.591797,0.111328,0.207031
\agri_0_8044.jpeg,0,0.554688,0.648438,0.15625,0.183594
\agri_0_8044.jpeg,0,0.611328,0.554688,0.117188,0.230469
\agri_0_8044.jpeg,0,0.780273,0.610352,0.177734,0.162109
\agri_0_8044.jpeg,0,0.635742,0.864258,0.146484,0.193359
\agri_0_8044.jpeg,0,0.830078,0.849609,0.140625,0.183594
\agri_0_8046.jpeg,1,0.477539,0.499023,0.595703,0.369141
\agri_0_8058.jpeg,0,0.49707,0.541992,0.701172,0.650391
\agri_0_8062.jpeg,1,0.52832,0.495117,0.591797,0.513672
\agri_0_8072.jpeg,1,0.498047,0.576172,0.851562,0.550781
\agri_0_8073.jpeg,1,0.473633,0.474609,0.673828,0.488281
\agri_0_808.jpeg,1,0.450195,0.566406,0.701172,0.621094
\agri_0_8085.jpeg,0,0.515625,0.530273,0.710938,0.580078
\agri_0_8094.jpeg,0,0.50293,0.475586,0.787109,0.814453
\agri_0_8095.jpeg,1,0.523438,0.489258,0.878906,0.646484
\agri_0_81.jpeg,0,0.44043,0.454102,0.779297,0.361328
\agri_0_8104.jpeg,0,0.504883,0.541992,0.939453,0.646484
\agri_0_8105.jpeg,1,0.5,0.618164,0.917969,0.669922
\agri_0_8107.jpeg,1,0.46582,0.525391,0.732422,0.566406
\agri_0_8108.jpeg,1,0.499023,0.514648,0.666016,0.427734
\agri_0_8121.jpeg,0,0.542969,0.59082,0.882812,0.818359
\agri_0_8126.jpeg,1,0.503906,0.49707,0.539062,0.544922
\agri_0_8140.jpeg,1,0.473633,0.504883,0.595703,0.447266
\agri_0_8141.jpeg,0,0.475586,0.536133,0.845703,0.873047
\agri_0_8143.jpeg,1,0.547852,0.548828,0.810547,0.828125
\agri_0_8146.jpeg,0,0.5,0.515625,0.933594,0.578125
\agri_0_8146.jpeg,0,0.641602,0.147461,0.611328,0.291016
\agri_0_815.jpeg,0,0.389648,0.396484,0.689453,0.769531
\agri_0_815.jpeg,0,0.764648,0.680664,0.466797,0.630859
\agri_0_8157.jpeg,0,0.459961,0.582031,0.802734,0.832031
\agri_0_8161.jpeg,0,0.62207,0.494141,0.369141,0.558594
\agri_0_8163.jpeg,1,0.425781,0.55957,0.789062,0.880859
\agri_0_8165.jpeg,1,0.449219,0.47168,0.375,0.564453
\agri_0_8168.jpeg,1,0.489258,0.477539,0.267578,0.279297
\agri_0_8168.jpeg,1,0.260742,0.806641,0.373047,0.324219
\agri_0_8183.jpeg,0,0.536133,0.490234,0.787109,0.832031
\agri_0_8184.jpeg,0,0.571289,0.4375,0.720703,0.828125
\agri_0_8184.jpeg,0,0.74707,0.243164,0.505859,0.462891
\agri_0_8195.jpeg,0,0.518555,0.512695,0.947266,0.744141
\agri_0_82.jpeg,1,0.46582,0.56543,0.650391,0.658203
\agri_0_82.jpeg,1,0.597656,0.066406,0.15625,0.121094
\agri_0_82.jpeg,1,0.791992,0.06543,0.173828,0.119141
\agri_0_82.jpeg,1,0.386719,0.064453,0.160156,0.109375
\agri_0_82.jpeg,1,0.079102,0.254883,0.103516,0.087891
\agri_0_82.jpeg,1,0.907227,0.523438,0.185547,0.203125
\agri_0_8209.jpeg,0,0.545898,0.448242,0.884766,0.583984
\agri_0_8225.jpeg,0,0.40625,0.429688,0.808594,0.855469
\agri_0_823.jpeg,1,0.540039,0.378906,0.466797,0.347656
\agri_0_823.jpeg,1,0.069336,0.929688,0.134766,0.140625
\agri_0_823.jpeg,1,0.172852,0.058594,0.205078,0.113281
\agri_0_8246.jpeg,0,0.500977,0.486328,0.998047,0.847656
\agri_0_8252.jpeg,1,0.580078,0.441406,0.421875,0.292969
\agri_0_8262.jpeg,1,0.436523,0.483398,0.865234,0.744141
\agri_0_8265.jpeg,0,0.518555,0.561523,0.962891,0.779297
\agri_0_8267.jpeg,1,0.730469,0.431641,0.296875,0.476562
\agri_0_8267.jpeg,1,0.246094,0.539062,0.214844,0.316406
\agri_0_8269.jpeg,1,0.505859,0.620117,0.632812,0.705078
\agri_0_8297.jpeg,1,0.489258,0.428711,0.466797,0.626953
\agri_0_830.jpeg,0,0.500977,0.49707,0.998047,0.990234
\agri_0_8305.jpeg,0,0.510742,0.557617,0.900391,0.748047
\agri_0_8315.jpeg,0,0.504883,0.526367,0.990234,0.888672
\agri_0_8322.jpeg,1,0.617188,0.443359,0.660156,0.445312
\agri_0_8330.jpeg,1,0.485352,0.549805,0.697266,0.462891
\agri_0_8330.jpeg,1,0.150391,0.193359,0.265625,0.238281
\agri_0_8338.jpeg,0,0.504883,0.493164,0.759766,0.775391
\agri_0_8341.jpeg,0,0.520508,0.49707,0.732422,0.935547
\agri_0_8357.jpeg,0,0.535156,0.52832,0.746094,0.888672
\agri_0_8358.jpeg,0,0.526367,0.404297,0.482422,0.476562
\agri_0_838.jpeg,0,0.493164,0.454102,0.876953,0.810547
\agri_0_838.jpeg,0,0.176758,0.297852,0.275391,0.228516
\agri_0_8388.jpeg,0,0.493164,0.417969,0.708984,0.5625
\agri_0_839.jpeg,0,0.500977,0.479492,0.724609,0.607422
\agri_0_8393.jpeg,1,0.517578,0.514648,0.601562,0.548828
\agri_0_84.jpeg,1,0.500977,0.545898,0.998047,0.892578
\agri_0_840.jpeg,0,0.472656,0.473633,0.941406,0.939453
\agri_0_8405.jpeg,0,0.553711,0.538086,0.892578,0.896484
\agri_0_8409.jpeg,1,0.481445,0.482422,0.689453,0.460938
\agri_0_8413.jpeg,1,0.462891,0.462891,0.394531,0.296875
\agri_0_8417.jpeg,1,0.451172,0.494141,0.449219,0.515625
\agri_0_8421.jpeg,0,0.563477,0.558594,0.794922,0.773438
\agri_0_8422.jpeg,0,0.548828,0.53125,0.902344,0.492188
\agri_0_8440.jpeg,0,0.511719,0.487305,0.953125,0.904297
\agri_0_8445.jpeg,1,0.556641,0.554688,0.433594,0.429688
\agri_0_8463.jpeg,0,0.485352,0.525391,0.853516,0.539062
\agri_0_8478.jpeg,0,0.44043,0.567383,0.724609,0.693359
\agri_0_8482.jpeg,0,0.445312,0.53125,0.785156,0.753906
\agri_0_8485.jpeg,0,0.536133,0.417969,0.927734,0.816406
\agri_0_8489.jpeg,0,0.533203,0.500977,0.902344,0.998047
\agri_0_8490.jpeg,0,0.46582,0.402344,0.583984,0.265625
\agri_0_8493.jpeg,0,0.460938,0.484375,0.75,0.773438
\agri_0_8496.jpeg,1,0.485352,0.461914,0.287109,0.255859
\agri_0_8496.jpeg,1,0.193359,0.806641,0.335938,0.328125
\agri_0_8516.jpeg,1,0.397461,0.558594,0.693359,0.4375
\agri_0_8518.jpeg,1,0.569336,0.448242,0.564453,0.458984
\agri_0_8546.jpeg,1,0.368164,0.625977,0.646484,0.732422
\agri_0_8556.jpeg,0,0.432617,0.5625,0.857422,0.691406
\agri_0_8565.jpeg,0,0.500977,0.446289,0.998047,0.646484
\agri_0_8565.jpeg,0,0.666016,0.858398,0.53125,0.283203
\agri_0_8572.jpeg,0,0.449219,0.481445,0.882812,0.935547
\agri_0_8574.jpeg,0,0.569336,0.548828,0.751953,0.761719
\agri_0_8583.jpeg,0,0.494141,0.535156,0.671875,0.492188
\agri_0_8585.jpeg,1,0.298828,0.270508,0.382812,0.404297
\agri_0_8585.jpeg,1,0.894531,0.355469,0.183594,0.222656
\agri_0_8585.jpeg,1,0.089844,0.662109,0.164062,0.363281
\agri_0_8595.jpeg,1,0.532227,0.583984,0.673828,0.550781
\agri_0_8599.jpeg,0,0.486328,0.513672,0.949219,0.953125
\agri_0_8609.jpeg,0,0.504883,0.495117,0.947266,0.904297
\agri_0_8618.jpeg,1,0.560547,0.630859,0.40625,0.40625
\agri_0_8620.jpeg,1,0.496094,0.548828,0.417969,0.417969
\agri_0_8623.jpeg,1,0.463867,0.553711,0.447266,0.447266
\agri_0_8634.jpeg,0,0.543945,0.493164,0.857422,0.935547
\agri_0_8636.jpeg,1,0.451172,0.46875,0.730469,0.496094
\agri_0_864.jpeg,0,0.517578,0.400391,0.878906,0.789062
\agri_0_8642.jpeg,1,0.448242,0.517578,0.833984,0.589844
\agri_0_8654.jpeg,1,0.49707,0.552734,0.658203,0.441406
\agri_0_8655.jpeg,1,0.570312,0.516602,0.714844,0.560547
\agri_0_866.jpeg,0,0.524414,0.478516,0.806641,0.921875
\agri_0_8663.jpeg,1,0.541016,0.537109,0.804688,0.796875
\agri_0_8671.jpeg,1,0.509766,0.480469,0.789062,0.667969
\agri_0_8675.jpeg,1,0.510742,0.404297,0.630859,0.738281
\agri_0_8682.jpeg,0,0.527344,0.478516,0.78125,0.816406
\agri_0_8689.jpeg,0,0.509766,0.494141,0.828125,0.792969
\agri_0_8698.jpeg,1,0.487305,0.462891,0.275391,0.226562
\agri_0_8698.jpeg,1,0.219727,0.756836,0.353516,0.353516
\agri_0_8700.jpeg,0,0.527344,0.491211,0.683594,0.587891
\agri_0_8702.jpeg,1,0.478516,0.376953,0.710938,0.558594
\agri_0_8704.jpeg,0,0.447266,0.585938,0.753906,0.828125
\agri_0_8704.jpeg,0,0.671875,0.200195,0.410156,0.384766
\agri_0_8708.jpeg,1,0.5,0.449219,0.472656,0.636719
\agri_0_871.jpeg,1,0.494141,0.587891,0.5,0.472656
\agri_0_871.jpeg,1,0.241211,0.345703,0.255859,0.183594
\agri_0_8733.jpeg,1,0.607422,0.573242,0.601562,0.564453
\agri_0_8741.jpeg,0,0.466797,0.529297,0.804688,0.621094
\agri_0_8746.jpeg,1,0.414062,0.589844,0.410156,0.597656
\agri_0_8746.jpeg,1,0.833984,0.506836,0.261719,0.861328
\agri_0_8747.jpeg,1,0.524414,0.5,0.787109,0.6875
\agri_0_8752.jpeg,0,0.552734,0.361328,0.863281,0.457031
\agri_0_8780.jpeg,0,0.474609,0.448242,0.839844,0.666016
\agri_0_8783.jpeg,0,0.508789,0.566406,0.955078,0.757812
\agri_0_8788.jpeg,0,0.541992,0.519531,0.349609,0.332031
\agri_0_879.jpeg,0,0.500977,0.478516,0.998047,0.941406
\agri_0_8794.jpeg,0,0.506836,0.62793,0.931641,0.470703
\agri_0_8797.jpeg,1,0.467773,0.456055,0.716797,0.513672
\agri_0_8800.jpeg,1,0.485352,0.494141,0.662109,0.382812
\agri_0_8803.jpeg,0,0.432617,0.333984,0.669922,0.558594
\agri_0_8803.jpeg,0,0.571289,0.705078,0.857422,0.585938
\agri_0_8811.jpeg,0,0.470703,0.444336,0.789062,0.732422
\agri_0_8815.jpeg,0,0.489258,0.467773,0.955078,0.916016
\agri_0_882.jpeg,1,0.455078,0.404297,0.71875,0.679688
\agri_0_8821.jpeg,1,0.537109,0.632812,0.683594,0.621094
\agri_0_8821.jpeg,1,0.561523,0.131836,0.876953,0.220703
\agri_0_8830.jpeg,1,0.389648,0.693359,0.697266,0.5
\agri_0_8830.jpeg,1,0.488281,0.230469,0.667969,0.320312
\agri_0_8834.jpeg,1,0.545898,0.381836,0.380859,0.341797
\agri_0_8838.jpeg,1,0.515625,0.499023,0.28125,0.267578
\agri_0_8842.jpeg,1,0.338867,0.509766,0.658203,0.605469
\agri_0_8842.jpeg,1,0.853516,0.84668,0.277344,0.306641
\agri_0_8842.jpeg,1,0.844727,0.27832,0.298828,0.380859
\agri_0_8848.jpeg,1,0.564453,0.535156,0.847656,0.605469
\agri_0_8857.jpeg,1,0.555664,0.470703,0.423828,0.328125
\agri_0_8863.jpeg,0,0.470703,0.523438,0.765625,0.902344
\agri_0_8866.jpeg,1,0.447266,0.510742,0.863281,0.791016
\agri_0_8872.jpeg,0,0.513672,0.505859,0.921875,0.921875
\agri_0_8881.jpeg,0,0.520508,0.485352,0.791016,0.455078
\agri_0_8886.jpeg,1,0.540039,0.450195,0.685547,0.494141
\agri_0_8893.jpeg,0,0.451172,0.397461,0.539062,0.517578
\agri_0_8899.jpeg,1,0.649414,0.514648,0.306641,0.619141
\agri_0_8904.jpeg,1,0.50293,0.500977,0.935547,0.970703
\agri_0_8905.jpeg,1,0.213867,0.348633,0.205078,0.279297
\agri_0_8905.jpeg,1,0.609375,0.504883,0.175781,0.279297
\agri_0_8913.jpeg,1,0.411133,0.389648,0.736328,0.654297
\agri_0_8914.jpeg,0,0.486328,0.490234,0.816406,0.976562
\agri_0_8926.jpeg,1,0.523438,0.396484,0.550781,0.289062
\agri_0_8935.jpeg,0,0.248047,0.349609,0.085938,0.09375
\agri_0_8935.jpeg,0,0.216797,0.459961,0.085938,0.064453
\agri_0_8935.jpeg,0,0.44043,0.561523,0.103516,0.099609
\agri_0_8935.jpeg,0,0.525391,0.34375,0.082031,0.109375
\agri_0_8935.jpeg,0,0.613281,0.500977,0.097656,0.130859
\agri_0_8935.jpeg,0,0.576172,0.697266,0.144531,0.183594
\agri_0_8935.jpeg,0,0.777344,0.415039,0.167969,0.197266
\agri_0_8935.jpeg,0,0.637695,0.135742,0.130859,0.177734
\agri_0_8935.jpeg,0,0.827148,0.095703,0.123047,0.09375
\agri_0_8935.jpeg,0,0.804688,0.204102,0.101562,0.056641
\agri_0_8935.jpeg,0,0.329102,0.730469,0.095703,0.109375
\agri_0_8956.jpeg,0,0.511719,0.435547,0.488281,0.546875
\agri_0_8959.jpeg,0,0.478516,0.527344,0.761719,0.945312
\agri_0_8960.jpeg,1,0.463867,0.420898,0.724609,0.541016
\agri_0_8980.jpeg,0,0.173828,0.235352,0.089844,0.068359
\agri_0_8980.jpeg,0,0.563477,0.148438,0.099609,0.167969
\agri_0_8980.jpeg,0,0.239258,0.839844,0.083984,0.101562
\agri_0_8980.jpeg,0,0.541992,0.749023,0.134766,0.123047
\agri_0_8980.jpeg,0,0.742188,0.938477,0.136719,0.076172
\agri_0_8980.jpeg,0,0.748047,0.410156,0.15625,0.105469
\agri_0_8980.jpeg,0,0.763672,0.098633,0.160156,0.177734
\agri_0_8980.jpeg,0,0.295898,0.048828,0.107422,0.046875
\agri_0_8980.jpeg,0,0.518555,0.90332,0.126953,0.126953
\agri_0_8980.jpeg,0,0.335938,0.820312,0.089844,0.097656
\agri_0_8980.jpeg,0,0.302734,0.904297,0.070312,0.078125
\agri_0_8980.jpeg,0,0.03418,0.922852,0.064453,0.119141
\agri_0_8980.jpeg,0,0.044922,0.74707,0.070312,0.068359
\agri_0_8980.jpeg,0,0.241211,0.169922,0.083984,0.046875
\agri_0_8980.jpeg,0,0.319336,0.170898,0.072266,0.099609
\agri_0_8982.jpeg,1,0.442383,0.568359,0.392578,0.496094
\agri_0_899.jpeg,1,0.6875,0.282227,0.425781,0.439453
\agri_0_899.jpeg,1,0.120117,0.297852,0.232422,0.400391
\agri_0_899.jpeg,1,0.904297,0.668945,0.191406,0.330078
\agri_0_899.jpeg,1,0.68457,0.94043,0.138672,0.099609
\agri_0_8991.jpeg,0,0.177734,0.217773,0.089844,0.115234
\agri_0_8991.jpeg,0,0.104492,0.356445,0.076172,0.083984
\agri_0_8991.jpeg,0,0.167969,0.507812,0.113281,0.109375
\agri_0_8991.jpeg,0,0.306641,0.564453,0.144531,0.09375
\agri_0_8991.jpeg,0,0.537109,0.400391,0.085938,0.066406
\agri_0_8991.jpeg,0,0.469727,0.704102,0.119141,0.099609
\agri_0_8991.jpeg,0,0.411133,0.824219,0.158203,0.117188
\agri_0_8991.jpeg,0,0.790039,0.384766,0.087891,0.082031
\agri_0_8991.jpeg,0,0.634766,0.547852,0.066406,0.060547
\agri_0_8991.jpeg,0,0.841797,0.679688,0.0625,0.0625
\agri_0_8991.jpeg,0,0.09668,0.931641,0.142578,0.117188
\agri_0_8991.jpeg,0,0.293945,0.230469,0.068359,0.054688
\agri_0_8991.jpeg,0,0.823242,0.466797,0.080078,0.0625
\agri_0_8995.jpeg,1,0.514648,0.56543,0.240234,0.232422
\agri_0_9000.jpeg,0,0.449219,0.456055,0.554688,0.599609
\agri_0_9010.jpeg,1,0.535156,0.551758,0.761719,0.869141
\agri_0_9030.jpeg,0,0.519531,0.5,0.960938,0.632812
\agri_0_9032.jpeg,0,0.500977,0.609375,0.939453,0.433594
\agri_0_9043.jpeg,1,0.529297,0.481445,0.496094,0.404297
\agri_0_9044.jpeg,0,0.416992,0.523438,0.103516,0.144531
\agri_0_9044.jpeg,0,0.641602,0.529297,0.310547,0.207031
\agri_0_9044.jpeg,0,0.275391,0.237305,0.140625,0.072266
\agri_0_9044.jpeg,0,0.057617,0.28125,0.064453,0.140625
\agri_0_9044.jpeg,0,0.130859,0.608398,0.082031,0.107422
\agri_0_9044.jpeg,0,0.376953,0.732422,0.171875,0.105469
\agri_0_9044.jpeg,0,0.678711,0.543945,0.224609,0.189453
\agri_0_9044.jpeg,0,0.702148,0.818359,0.220703,0.125
\agri_0_9044.jpeg,0,0.919922,0.874023,0.160156,0.169922
\agri_0_9044.jpeg,0,0.685547,0.246094,0.085938,0.101562
\agri_0_9044.jpeg,0,0.142578,0.749023,0.179688,0.123047
\agri_0_9044.jpeg,0,0.267578,0.624023,0.082031,0.060547
\agri_0_9047.jpeg,0,0.494141,0.464844,0.890625,0.519531
\agri_0_9047.jpeg,0,0.385742,0.805664,0.533203,0.384766
\agri_0_9049.jpeg,1,0.645508,0.464844,0.708984,0.582031
\agri_0_9049.jpeg,1,0.131836,0.132812,0.259766,0.246094
\agri_0_9055.jpeg,1,0.490234,0.424805,0.554688,0.369141
\agri_0_9062.jpeg,1,0.743164,0.436523,0.314453,0.619141
\agri_0_9062.jpeg,1,0.246094,0.544922,0.222656,0.324219
\agri_0_9085.jpeg,1,0.533203,0.526367,0.902344,0.947266
\agri_0_9088.jpeg,1,0.500977,0.455078,0.646484,0.503906
\agri_0_909.jpeg,1,0.451172,0.458984,0.363281,0.3125
\agri_0_9095.jpeg,1,0.495117,0.470703,0.896484,0.90625
\agri_0_9109.jpeg,0,0.504883,0.511719,0.884766,0.867188
\agri_0_911.jpeg,1,0.266602,0.541016,0.341797,0.476562
\agri_0_911.jpeg,1,0.738281,0.492188,0.261719,0.382812
\agri_0_9116.jpeg,1,0.575195,0.457031,0.376953,0.402344
\agri_0_9116.jpeg,1,0.275391,0.582031,0.113281,0.15625
\agri_0_9116.jpeg,1,0.907227,0.74707,0.185547,0.177734
\agri_0_9126.jpeg,0,0.513672,0.512695,0.714844,0.611328
\agri_0_9127.jpeg,0,0.488281,0.524414,0.929688,0.775391
\agri_0_9132.jpeg,0,0.414062,0.322266,0.777344,0.527344
\agri_0_9132.jpeg,0,0.400391,0.739258,0.730469,0.388672
\agri_0_9135.jpeg,1,0.405273,0.506836,0.220703,0.287109
\agri_0_9135.jpeg,1,0.794922,0.350586,0.253906,0.330078
\agri_0_9143.jpeg,1,0.651367,0.508789,0.275391,0.607422
\agri_0_9144.jpeg,0,0.450195,0.407227,0.873047,0.748047
\agri_0_9145.jpeg,0,0.397461,0.417969,0.146484,0.128906
\agri_0_9145.jpeg,0,0.238281,0.202148,0.167969,0.142578
\agri_0_9145.jpeg,0,0.149414,0.577148,0.095703,0.099609
\agri_0_9145.jpeg,0,0.418945,0.803711,0.083984,0.099609
\agri_0_9145.jpeg,0,0.751953,0.536133,0.085938,0.119141
\agri_0_9145.jpeg,0,0.149414,0.356445,0.083984,0.080078
\agri_0_9145.jpeg,0,0.353516,0.633789,0.066406,0.052734
\agri_0_9148.jpeg,1,0.262695,0.412109,0.349609,0.546875
\agri_0_9148.jpeg,1,0.723633,0.541992,0.212891,0.341797
\agri_0_915.jpeg,1,0.611328,0.535156,0.515625,0.609375
\agri_0_9152.jpeg,0,0.532227,0.519531,0.919922,0.914062
\agri_0_9153.jpeg,1,0.481445,0.462891,0.759766,0.632812
\agri_0_9161.jpeg,1,0.504883,0.504883,0.587891,0.544922
\agri_0_9172.jpeg,0,0.454102,0.456055,0.705078,0.732422
\agri_0_9176.jpeg,0,0.236328,0.197266,0.457031,0.378906
\agri_0_9176.jpeg,0,0.563477,0.556641,0.791016,0.636719
\agri_0_9176.jpeg,0,0.811523,0.334961,0.376953,0.384766
\agri_0_9179.jpeg,1,0.466797,0.573242,0.847656,0.791016
\agri_0_9183.jpeg,1,0.526367,0.516602,0.474609,0.447266
\agri_0_9198.jpeg,0,0.5,0.455078,0.988281,0.898438
\agri_0_920.jpeg,0,0.426758,0.399414,0.759766,0.724609
\agri_0_920.jpeg,0,0.737305,0.666992,0.521484,0.638672
\agri_0_9206.jpeg,1,0.543945,0.517578,0.751953,0.496094
\agri_0_9207.jpeg,0,0.454102,0.576172,0.845703,0.507812
\agri_0_9208.jpeg,1,0.393555,0.644531,0.240234,0.378906
\agri_0_9216.jpeg,1,0.742188,0.554688,0.292969,0.464844
\agri_0_9216.jpeg,1,0.240234,0.458984,0.191406,0.296875
\agri_0_9220.jpeg,0,0.447266,0.53418,0.699219,0.587891
\agri_0_9226.jpeg,0,0.532227,0.537109,0.853516,0.902344
\agri_0_9240.jpeg,1,0.554688,0.445312,0.445312,0.527344
\agri_0_9240.jpeg,1,0.229492,0.498047,0.408203,0.878906
\agri_0_9252.jpeg,1,0.616211,0.514648,0.267578,0.267578
\agri_0_9252.jpeg,1,0.210938,0.341797,0.277344,0.277344
\agri_0_9253.jpeg,0,0.512695,0.520508,0.759766,0.630859
\agri_0_9260.jpeg,1,0.539062,0.545898,0.648438,0.646484
\agri_0_9264.jpeg,1,0.418945,0.55957,0.576172,0.544922
\agri_0_9266.jpeg,1,0.552734,0.541016,0.414062,0.421875
